Florida Marlins,2007,984096.774194
Florida Marlins,2008,660954.545455
Florida Marlins,2009,1315500.0
Florida Marlins,2010,2112211.81481
Florida Marlins,2011,2190153.84615
Houston Astros,1985,499652.55
Houston Astros,1986,411386.5
Houston Astros,1987,450298.964286
Houston Astros,1988,472544.884615
Houston Astros,1989,556648.148148
Houston Astros,1990,591290.322581
Houston Astros,1991,514100.0
Houston Astros,1992,513583.333333
Houston Astros,1993,1041741.37931
Houston Astros,1994,1003818.18182
Houston Astros,1995,949162.055556
Houston Astros,1996,918935.483871
Houston Astros,1997,1121854.83871
Houston Astros,1998,1324187.5
Houston Astros,1999,1716062.5
Houston Astros,2000,1899596.7037
Houston Astros,2001,2164738.10714
Houston Astros,2002,2349941.37037
Houston Astros,2003,2732307.69231
Houston Astros,2004,3015880.0
Houston Astros,2005,2953038.46154
Houston Astros,2006,3547777.4
Houston Astros,2007,3250333.33333
Houston Astros,2008,3293719.03704
Houston Astros,2009,3814682.0
Houston Astros,2010,3298410.71429
Houston Astros,2011,2437724.13793
Houston Astros,2012,2332730.76923
Kansas City Royals,1985,423689.954545
Kansas City Royals,1986,465846.357143
Kansas City Royals,1987,438076.148148
Kansas City Royals,1988,559867.769231
Kansas City Royals,1989,691984.0
Kansas City Royals,1990,667459.542857
Kansas City Royals,1991,1253325.42857
Kansas City Royals,1992,1210494.07143
Kansas City Royals,1993,1292067.71875
Kansas City Royals,1994,1501530.88889
Kansas City Royals,1995,738320.85
Kansas City Royals,1996,614583.333333
Kansas City Royals,1997,936621.621622
Kansas City Royals,1998,945192.307692
Kansas City Royals,1999,708783.783784
Kansas City Royals,2000,836892.857143
Kansas City Royals,2001,1265089.28571
Kansas City Royals,2002,1629551.72414
Kansas City Royals,2003,1558384.61538
Kansas City Royals,2004,1586966.66667
Kansas City Royals,2005,1365962.96296
Kansas City Royals,2006,1630827.58621
Kansas City Royals,2007,2165048.3871
Kansas City Royals,2008,2240211.53846
Kansas City Royals,2009,2712282.03846
Kansas City Royals,2010,2644637.40741
Kansas City Royals,2011,1373538.46154
Los Angeles Angels of Anaheim,2005,3271304.2069
Los Angeles Angels of Anaheim,2006,4138880.0
Los Angeles Angels of Anaheim,2007,3641711.1
Los Angeles Angels of Anaheim,2008,4110908.03448
Los Angeles Angels of Anaheim,2009,4061035.71429
Los Angeles Angels of Anaheim,2010,3619443.65517
Los Angeles Angels of Anaheim,2011,4469134.3871
Los Angeles Angels of Anaheim,2012,5327074.68966
Los Angeles Dodgers,1985,476865.956522
Los Angeles Dodgers,1986,466055.5
Los Angeles Dodgers,1987,488407.25
Los Angeles Dodgers,1988,561683.833333
Los Angeles Dodgers,1989,679727.806452
Los Angeles Dodgers,1990,609105.828571
Los Angeles Dodgers,1991,1093022.13333
Los Angeles Dodgers,1992,1544419.51724
Los Angeles Dodgers,1993,1229124.96875
Los Angeles Dodgers,1994,1225806.48387
Los Angeles Dodgers,1995,1061437.86486
Los Angeles Dodgers,1996,1104843.75
Los Angeles Dodgers,1997,1512676.8
Los Angeles Dodgers,1998,1435882.35294
Los Angeles Dodgers,1999,2378307.44118
Los Angeles Dodgers,2000,3381703.30769
Los Angeles Dodgers,2001,3762274.24138
Los Angeles Dodgers,2002,3648113.57692
Los Angeles Dodgers,2003,4222904.8
Los Angeles Dodgers,2004,3440814.85185
Los Angeles Dodgers,2005,2767966.66667
Los Angeles Dodgers,2006,3515970.96429
Los Angeles Dodgers,2007,3739811.17241
Los Angeles Dodgers,2008,4089259.86207
Los Angeles Dodgers,2009,4016583.68
Los Angeles Dodgers,2010,3531778.37037
Los Angeles Dodgers,2011,3472966.63333
Los Angeles Dodgers,2012,3171452.5
Miami Marlins,2012,4373259.25926
Milwaukee Brewers,1985,593900.368421
Milwaukee Brewers,1986,355130.071429
Milwaukee Brewers,1987,260472.285714
Milwaukee Brewers,1988,381909.090909
Milwaukee Brewers,1989,384433.333333
Milwaukee Brewers,1990,532950.459459
Milwaukee Brewers,1991,1005021.73913
Milwaukee Brewers,1992,1148654.33333
Milwaukee Brewers,1993,721419.212121
Milwaukee Brewers,1994,785500.0
Milwaukee Brewers,1995,508537.857143
Milwaukee Brewers,1996,639117.647059
Milwaukee Brewers,1997,695745.235294
Milwaukee Brewers,1998,997497.176471
Milwaukee Brewers,1999,1355543.59375
Milwaukee Brewers,2000,1140791.65625
Milwaukee Brewers,2001,1567386.89286
Milwaukee Brewers,2002,1734063.2069
Milwaukee Brewers,2003,1400931.03448
Milwaukee Brewers,2004,1101140.0
Milwaukee Brewers,2005,1597393.32
Milwaukee Brewers,2006,2214166.65385
Milwaukee Brewers,2007,2629129.62963
Milwaukee Brewers,2008,2790948.24138
Milwaukee Brewers,2009,3083942.38462
Milwaukee Brewers,2010,2796837.17241
Milwaukee Brewers,2011,2849911.1
Milwaukee Brewers,2012,3755920.92308
Minnesota Twins,1985,303411.631579
Minnesota Twins,1986,397643.954545
Minnesota Twins,1987,710833.333333
